,# time,left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left pressure 13[N/cm²],left pressure 14[N/cm²],left pressure 15[N/cm²],left pressure 16[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left angular X[dps],left angular Y[dps],left angular Z[dps],left total force[N],left center of pressure X[%],left center of pressure Y[%],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right pressure 13[N/cm²],right pressure 14[N/cm²],right pressure 15[N/cm²],right pressure 16[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right angular X[dps],right angular Y[dps],right angular Z[dps],right total force[N],right center of pressure X[%],right center of pressure Y[%]
483,975.9654545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.245294545454545,0.2264738181818184,1.084916363636364,-19.052727545454573,-422.6727243636363,45.137273636363616,0.0,0.0,0.0,4.181818181818184,4.431818181818184,1.2954545454545467,2.204545454545457,0.0,0.8181818181818186,0.0,1.5,0.2272727272727271,2.2954545454545445,3.954545454545453,1.4318181818181814,3.022727272727273,1.8181818181818168,0.4545454545454543,0.6818181818181814,-0.123179909090909,0.0251243636363636,1.0248582727272726,-21.610909090909093,-8.74363636363636,-0.2672727272727268,263.2727272727273,-0.040909090909091,-0.12
484,975.9818181818184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3754259454545454,0.1985617636363635,1.2033645454545454,3.4325459272727183,-429.01727498181816,38.2963644,0.0,0.0,0.0,2.863636363636364,3.172727272727273,0.7636363636363638,1.3363636363636364,0.0,0.6318181818181818,0.0,1.3227272727272728,0.368181818181818,3.504545454545454,5.018181818181818,1.7954545454545454,3.0,3.418181818181817,0.7954545454545454,0.9272727272727272,-0.1241122,0.0289241272727272,1.0162732727272723,-18.60727272727273,-7.208727272727274,-0.1514545454545455,265.40000000000003,0.0461818181818181,-0.1058181818181817
485,975.9981818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4355112545454546,0.2260474363636363,1.4437054545454548,26.89145567272731,-421.3427354181818,22.603636799999972,0.0,0.0,0.0,1.6363636363636345,2.027272727272725,0.4363636363636358,0.7636363636363626,0.0,0.468181818181818,0.0,1.077272727272727,0.531818181818182,4.895454545454548,6.081818181818183,2.204545454545455,3.0,5.3818181818181845,1.2045454545454557,1.172727272727273,-0.1249114,0.0378730727272726,1.003648727272727,-14.712727272727268,-4.299272727272724,0.1234545454545458,279.8,0.1378181818181819,-0.086181818181818
486,976.0145454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4955965636363637,0.2535331090909091,1.6840463636363638,50.35036541818185,-413.66819585454544,6.910909199999978,0.0,0.0,0.0,0.4090909090909074,0.8818181818181802,0.1090909090909086,0.19090909090909,0.0,0.3045454545454543,0.0,0.8318181818181815,0.6954545454545457,6.286363636363639,7.145454545454546,2.613636363636364,3.0,7.345454545454548,1.6136363636363642,1.4181818181818184,-0.1257106,0.0468220181818181,0.9910241818181816,-10.818181818181811,-1.389818181818178,0.3983636363636367,294.2,0.2294545454545455,-0.0665454545454544
487,976.0309090909092,0.1090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6657314727272728,0.231906709090909,1.8880591272727272,79.21582083636365,-411.9041943272727,-6.84218203636364,1.0909090909090915,0.0,0.0,0.0,0.3909090909090909,0.0,0.0,0.0,0.1954545454545453,0.0,0.6954545454545454,1.2409090909090912,7.731818181818182,7.990909090909091,2.75,3.0,9.418181818181818,2.1863636363636365,1.6090909090909091,-0.1352453636363636,0.0427736545454545,1.0059922181818182,-5.53381818181818,19.41927316363637,-0.2430909090909094,332.6,0.2665454545454546,-0.0469090909090908
488,976.0472727272728,0.2727272727272729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8908911818181822,0.1857242727272726,2.073907818181818,110.78454909090914,-413.0954618181818,-19.625455090909107,2.727272727272729,0.0,0.0,0.0,0.227272727272727,0.0,0.0,0.0,0.1136363636363635,0.0,0.6136363636363635,1.977272727272728,9.204545454545457,8.727272727272728,2.75,3.0,11.545454545454549,2.8409090909090917,1.772727272727273,-0.1491479090909091,0.0322266363636363,1.0347565454545455,0.445454545454552,49.17818290909094,-1.342727272727274,383.00000000000006,0.2763636363636363,-0.0272727272727271
489,976.0636363636364,0.4363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.116050890909091,0.1395418363636363,2.259756509090909,142.35327734545456,-414.2867293090909,-32.408728145454546,4.363636363636363,0.0,0.0,0.0,0.0636363636363636,0.0,0.0,0.0,0.0318181818181818,0.0,0.5318181818181819,2.713636363636364,10.677272727272728,9.463636363636365,2.75,3.0,13.672727272727272,3.495454545454545,1.9363636363636365,-0.1630504545454545,0.0216796181818181,1.0635208727272727,6.424727272727273,78.93709265454545,-2.4423636363636367,433.4,0.2861818181818181,-0.0076363636363635
490,976.0800000000002,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5325194000000002,0.0761717999999999,2.3346678,138.9640046,-389.3119996,-15.4280014,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,0.4,3.4,11.7,9.9,2.65,3.1,15.2,4.0,2.35,-0.199414,0.0214841999999999,1.097168,6.706,118.2580016,-2.912,472.2,0.292,0.0039999999999999
491,976.0963636363635,0.2363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0707298727272723,0.0018642,2.338982563636364,113.32873121818186,-347.6861807636364,20.493452490909053,2.363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318181818181816,0.2363636363636365,4.054545454545454,12.436363636363636,10.145454545454545,2.4863636363636363,3.2636363636363632,16.345454545454544,4.409090909090908,2.922727272727272,-0.250070909090909,0.0278761636363635,1.1339223636363636,3.3612727272727314,163.66381912727266,-2.9807272727272727,503.61818181818177,0.2952727272727272,0.0105454545454544
492,976.1127272727272,0.0727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.608940345454545,-0.0724433999999999,2.3432973272727278,87.69345783636366,-306.0603619272728,56.41490638181817,0.727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2136363636363635,0.0727272727272727,4.709090909090909,13.172727272727272,10.39090909090909,2.3227272727272728,3.4272727272727272,17.49090909090909,4.8181818181818175,3.495454545454545,-0.3007278181818181,0.0342681272727272,1.1706767272727272,0.0165454545454561,209.06963665454543,-3.0494545454545454,535.0363636363636,0.2985454545454545,0.017090909090909
493,976.129090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2229673636363647,-0.2151102727272729,1.8974166363636356,73.1945480909091,-250.31999799999997,88.17454300000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0454545454545455,4.818181818181818,13.363636363636363,10.318181818181817,2.1136363636363638,3.5,18.0,5.090909090909092,3.75,-0.3608840000000001,0.0420806363636363,1.18497,1.953636545454554,259.8845436363637,-4.55636363636364,544.0909090909091,0.3,0.0181818181818181
494,976.1454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.897647618181819,-0.4124645636363639,1.0913795818181806,67.60472925454545,-183.2879979999999,116.60472580000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1272727272727273,4.49090909090909,13.118181818181816,9.99090909090909,1.8681818181818175,3.5,18.0,5.254545454545455,3.75,-0.4286396,0.0510295818181817,1.1812944,8.116182327272739,315.0267221818183,-7.213818181818186,535.2545454545455,0.3,0.0149090909090908
495,976.161818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.572327872727273,-0.6098188545454547,0.2853425272727268,62.01491041818182,-116.25599799999998,145.03490860000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2090909090909091,4.163636363636363,12.872727272727271,9.663636363636364,1.6227272727272726,3.5,18.0,5.418181818181818,3.75,-0.4963952,0.0599785272727272,1.1776188,14.278728109090912,370.1689007272727,-9.871272727272729,526.4181818181818,0.3,0.0116363636363636
496,976.1781818181818,1.4318181818181757,1.5954545454545388,0.0818181818181814,0.0409090909090907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.236985090909094,-0.7454100727272726,-0.1562679999999998,47.74254629090915,-32.717998818182025,128.25400000000013,28.145454545454427,-0.0654545454545451,-0.0049090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.2909090909090907,0.2090909090909092,3.6727272727272737,11.56363636363637,8.722727272727276,1.7045454545454537,3.4181818181818184,17.100000000000005,5.172727272727274,3.504545454545456,-0.8778405636363622,0.0626153636363636,1.709996290909089,27.10781901818178,432.01199049090894,-0.6045456181818611,489.2727272727274,0.3,0.0083636363636363
497,976.1945454545454,4.295454545454545,4.786363636363635,0.2454545454545453,0.1227272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.891619272727273,-0.8192382181818182,-0.2334519999999999,24.787636872727283,67.32599954545452,66.262,84.43636363636364,-0.1963636363636363,-0.0147272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.3727272727272726,0.1272727272727272,3.0181818181818185,9.190909090909091,7.168181818181819,2.1136363636363638,3.2545454545454544,15.3,4.5181818181818185,3.013636363636364,-1.5729756909090908,0.0589400909090908,2.7784268727272723,46.60345505454545,500.5559914727272,20.58636314545454,423.81818181818176,0.3,0.005090909090909
498,976.2109090909092,7.159090909090906,7.977272727272724,0.4090909090909089,0.2045454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.546253454545456,-0.8930663636363636,-0.3106359999999998,1.8327274545454824,167.36999790909078,4.27000000000006,140.7272727272727,-0.3272727272727271,-0.0245454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454544,0.0454545454545455,2.3636363636363646,6.818181818181821,5.613636363636366,2.522727272727272,3.090909090909091,13.500000000000002,3.8636363636363646,2.5227272727272734,-2.268110818181817,0.0552648181818181,3.846857454545453,66.09909109090907,569.0999924545454,41.777271909090885,358.3636363636364,0.3,0.0018181818181818
499,976.2272727272727,10.386363636363626,11.713636363636352,1.227272727272723,1.3045454545454485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7118962181818187,-0.7792524727272736,-0.1939279272727282,-13.577454690909075,222.46126958181816,-33.652181963636345,222.03636363636335,-0.3970909090909091,-0.0329090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.4272727272727277,0.0,1.781818181818183,4.845454545454549,4.204545454545458,2.3863636363636385,2.563636363636366,10.790909090909102,2.990909090909094,1.9227272727272744,-1.6692117636363697,0.1209786363636359,4.393625927272728,102.84272756363622,552.880356927273,15.378362054545669,279.9636363636366,0.2563636363636366,0.0
500,976.2436363636364,14.068181818181817,16.13181818181818,2.863636363636363,3.6772727272727255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5162997090909092,-0.4308860363636366,0.165145236363636,-19.55672774545454,221.36163289090908,-41.487091381818175,334.61818181818177,-0.3905454545454545,-0.0394545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.2636363636363637,0.0,1.2909090909090912,3.372727272727274,2.9772727272727284,1.5681818181818183,1.5818181818181825,6.945454545454549,1.845454545454546,1.186363636363637,0.5472300181818164,0.2734288181818181,4.288316763636364,161.14636458181815,430.70617576363645,-70.50782107272721,185.38181818181823,0.1581818181818182,0.0
501,976.26,17.750000000000004,20.550000000000004,4.500000000000002,6.0500000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3207031999999997,-0.0825195999999995,0.5242184000000004,-25.536000800000004,220.2619962,-49.32200080000001,447.20000000000016,-0.3839999999999999,-0.0459999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999997,0.0,0.7999999999999994,1.899999999999998,1.749999999999999,0.7499999999999989,0.5999999999999988,3.099999999999995,0.6999999999999984,0.449999999999999,2.7636718000000027,0.4258790000000002,4.1830076,219.4500016000001,308.53199459999985,-156.3940042000001,90.7999999999999,0.0599999999999998,0.0
502,976.2763636363636,19.586363636363632,22.67727272727272,5.850000000000003,8.168181818181823,0.0,0.1909090909090924,0.0,0.1272727272727283,0.0,0.0,0.0,0.0,0.0636363636363641,0.0,0.0,0.0,-0.1968218181818181,0.1203035999999999,0.8028760727272732,-33.17236450909094,196.12345092727256,-47.48163723636358,521.7272727272727,-0.3749090909090908,-0.0525454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4363636363636358,0.9363636363636358,0.9363636363636358,0.2181818181818179,0.0,0.6545454545454538,0.0,0.0,3.674884545454542,0.6227006545454554,3.762686090909088,222.58854719999977,187.53381419999965,-186.55382241818165,30.07272727272725,0.0,0.0
503,976.2927272727272,18.52272727272727,21.20454545454545,6.750000000000003,9.88636363636364,0.0,0.6818181818181832,0.0,0.4545454545454554,0.0,0.0,0.0,0.0,0.2272727272727276,0.0,0.0,0.0,-0.1856356363636362,0.0944159999999999,0.955166545454546,-43.41272781818184,135.7809064545453,-30.437273272727225,536.4545454545455,-0.3618181818181817,-0.059090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272722,0.7727272727272724,0.7727272727272724,0.136363636363636,0.0,0.4090909090909084,0.0,0.0,2.535023090909088,0.8892489090909099,2.847345181818179,139.03909199999978,68.38363499999969,-129.1436386363635,22.54545454545452,0.0,0.0
504,976.309090909091,17.459090909090907,19.73181818181818,7.65,11.604545454545455,0.0,1.172727272727273,0.0,0.7818181818181821,0.0,0.0,0.0,0.0,0.390909090909091,0.0,0.0,0.0,-0.1744494545454545,0.0685283999999999,1.1074570181818184,-53.65309112727273,75.43836198181813,-13.392909309090896,551.1818181818182,-0.3487272727272726,-0.0656363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1090909090909089,0.609090909090909,0.609090909090909,0.0545454545454544,0.0,0.1636363636363634,0.0,0.0,1.3951616363636354,1.155797163636364,1.932004272727272,55.48963679999993,-50.76654420000008,-71.73345485454543,15.01818181818181,0.0,0.0
505,976.3254545454546,16.42272727272727,18.259090909090904,8.14090909090909,12.504545454545452,0.0,1.663636363636365,0.0,1.0545454545454551,0.0,0.0545454545454549,0.0545454545454549,0.0,0.6090909090909099,0.0,0.0,0.0,-0.1608663272727272,0.0433864363636362,1.186292327272727,-56.44036374545451,31.7201809272727,-2.052909090909091,554.5636363636363,-0.3356363636363636,-0.0721818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445454545454545,0.5,0.0,0.0,0.0,0.0,0.0,0.6029741090909089,1.22440509090909,1.322576090909091,-5.631818181818225,-152.71199710909107,-18.423998781818064,9.45454545454545,0.0,0.0
506,976.3418181818184,15.440909090909088,16.78636363636363,7.813636363636363,11.768181818181816,0.0,2.154545454545456,0.0,1.2181818181818187,0.0,0.2181818181818185,0.2181818181818185,0.0,0.9363636363636372,0.0,0.0,0.0,-0.1424893090909089,0.0197357454545453,1.1182173090909089,-44.32145498181815,21.25072670909088,-2.121636363636364,535.2545454545455,-0.3225454545454544,-0.0787272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2818181818181813,0.5,0.0,0.0,0.0,0.0,0.0,0.5061344363636361,0.8971323636363628,1.3249733636363636,-21.89727272727277,-220.24799743636385,26.68400187272739,7.818181818181814,0.0,0.0
507,976.3581818181818,14.459090909090907,15.313636363636364,7.486363636363636,11.03181818181818,0.0,2.645454545454545,0.0,1.3818181818181818,0.0,0.3818181818181818,0.3818181818181818,0.0,1.2636363636363634,0.0,0.0,0.0,-0.1241122909090908,-0.0039149454545455,1.050142290909091,-32.202546218181816,10.781272490909087,-2.1903636363636365,515.9454545454545,-0.3094545454545454,-0.0852727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118181818181818,0.5,0.0,0.0,0.0,0.0,0.0,0.4092947636363636,0.5698596363636363,1.3273706363636362,-38.16272727272728,-287.7839977636364,71.79200252727274,6.181818181818181,0.0,0.0
508,976.3745454545456,13.20454545454545,13.613636363636358,7.068181818181817,10.090909090909088,0.0227272727272729,3.0,0.0,1.5909090909090915,0.0,0.5227272727272729,0.5454545454545459,0.0681818181818187,1.6363636363636376,0.0,0.0,0.0227272727272729,-0.1117721818181818,-0.0171341818181817,1.0013320909090908,-22.540000999999997,2.88272727272727,-2.2272727272727275,489.4545454545454,-0.2927272727272726,-0.0936363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454542,0.0,0.0,0.0,0.0,0.0,0.2801398181818177,0.3222655454545454,1.307662,-47.160909090909065,-344.85181536363643,98.64909354545448,4.545454545454541,0.0,0.0
509,976.3909090909092,11.240909090909096,11.322727272727276,6.413636363636365,8.61818181818182,0.1045454545454543,3.0,0.0,1.918181818181817,0.0,0.6045454545454544,0.7090909090909088,0.3136363636363631,2.127272727272726,0.0,0.0,0.1045454545454543,-0.1151280363636363,-0.0032316363636363,1.002610418181818,-19.264001000000004,1.6685454545454572,-2.181454545454545,444.2909090909092,-0.2665454545454546,-0.1067272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2909090909090912,0.0,0.0,0.0,0.0,0.0,0.066965163636364,0.2818359090909091,1.2304780000000002,-37.26418181818184,-374.7023578727272,78.05381950909094,2.909090909090912,0.0,0.0
510,976.4072727272726,9.277272727272727,9.03181818181818,5.75909090909091,7.1454545454545455,0.1863636363636363,3.0,0.0,2.245454545454545,0.0,0.6863636363636363,0.8727272727272727,0.5590909090909091,2.618181818181818,0.0,0.0,0.1863636363636363,-0.1184838909090908,0.010670909090909,1.0038887454545455,-15.988001000000002,0.4543636363636367,-2.135636363636364,399.1272727272727,-0.2403636363636363,-0.1198181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1272727272727272,0.0,0.0,0.0,0.0,0.0,-0.1462094909090908,0.2414062727272727,1.153294,-27.367454545454542,-404.5529003818182,57.45854547272727,1.2727272727272727,0.0,0.0
511,976.4236363636364,7.2772727272727264,6.831818181818181,4.9409090909090905,5.672727272727272,0.2318181818181817,2.836363636363636,0.0,2.5363636363636366,0.0,0.9500000000000004,1.4000000000000008,0.8954545454545457,3.0363636363636366,0.0,0.0181818181818182,0.3227272727272728,-0.1210584363636363,0.0215905454545454,1.0036400909090908,-13.027637290909093,-0.3016363636363632,-2.1203636363636367,356.29090909090905,-0.1989090909090908,-0.1343636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3344551272727273,0.2291371454545455,1.1413798909090909,-13.331817963636354,-427.9278081272727,39.17454452727272,0.0,0.0,0.0
512,976.44,5.150000000000006,4.950000000000005,3.550000000000003,4.200000000000004,0.1500000000000001,2.100000000000002,0.0,2.6999999999999997,0.0,1.8499999999999972,3.1999999999999957,1.549999999999998,3.1999999999999997,0.0,0.0999999999999997,0.6499999999999991,-0.1208984,0.0220699999999999,0.998047,-11.172000600000006,0.5459999999999978,-2.212,321.6000000000001,-0.1040000000000001,-0.1539999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4354491999999997,0.3154297999999998,1.3579103999999995,15.190001199999926,-428.6379942,28.979999400000025,0.0,0.0,0.0
513,976.4563636363636,3.0227272727272743,3.0681818181818192,2.1590909090909096,2.727272727272728,0.0681818181818182,1.363636363636364,0.0,2.8636363636363638,0.0,2.749999999999999,4.999999999999998,2.204545454545454,3.3636363636363638,0.0,0.1818181818181817,0.9772727272727272,-0.1207383636363636,0.0225494545454544,0.9924539090909092,-9.31636390909091,1.3936363636363631,-2.3036363636363637,286.90909090909093,-0.009090909090909,-0.1736363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5364432727272727,0.4017224545454544,1.5744409090909088,43.71182036363635,-429.3481802727272,18.78545427272728,0.0,0.0,0.0
514,976.4727272727272,1.1818181818181817,1.445454545454545,0.9727272727272728,1.4863636363636363,0.0,0.709090909090909,0.0,2.8909090909090907,0.0545454545454546,3.840909090909092,6.663636363636364,2.75,3.5,0.0818181818181819,0.3181818181818183,1.304545454545455,-0.1211110727272727,0.0221233454545454,0.9902699090909092,-7.212545454545453,4.948363636363642,-2.7236363636363645,261.54545454545456,0.0770909090909091,-0.185090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6693709818181819,0.4807973818181819,1.7773084363636364,68.38873005454545,-428.9014561090909,12.317454490909094,0.0,0.0,0.0
515,976.489090909091,0.7727272727272738,1.1181818181818193,0.8090909090909096,1.4045454545454548,0.0,0.4636363636363643,0.0,2.236363636363638,0.3818181818181808,5.886363636363631,7.645454545454543,2.75,3.5,0.5727272727272713,0.7272727272727262,1.6318181818181807,-0.124147509090909,0.0171694181818181,1.0051313636363637,-3.867818181818192,22.038545454545407,-4.78545454545454,282.81818181818176,0.1196363636363634,-0.1556363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9619668727272718,0.5237836727272727,1.9118610545454544,73.84109238181816,-422.6701807636363,24.482181436363604,0.0,0.0,0.0
516,976.5054545454544,0.363636363636364,0.7909090909090912,0.6454545454545457,1.3227272727272728,0.0,0.2181818181818184,0.0,1.5818181818181825,0.7090909090909088,7.93181818181818,8.627272727272727,2.75,3.5,1.063636363636363,1.1363636363636362,1.9590909090909083,-0.1271839454545454,0.0122154909090908,1.0199928181818183,-0.5230909090909126,39.12872727272725,-6.847272727272725,304.09090909090907,0.162181818181818,-0.1261818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2545627636363632,0.5667699636363637,2.0464136727272724,79.29345470909091,-416.4389054181818,36.64690838181817,0.0,0.0,0.0
517,976.5218181818182,0.0,0.4818181818181817,0.4909090909090908,1.204545454545454,0.0,0.0,0.0090909090909091,0.9818181818181816,1.163636363636365,9.877272727272729,9.49090909090909,2.7136363636363634,3.527272727272728,1.900000000000003,1.5909090909090915,2.322727272727273,-0.1337537272727273,0.0079895636363636,1.0350673636363636,1.088181818181807,57.93199978181821,-8.550181818181818,329.50909090909096,0.2029090909090909,-0.0963636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5966970181818188,0.5792342909090906,2.1520422545454543,85.73599900000002,-406.9392673454545,50.49927150909094,0.0,0.0,0.0
518,976.5381818181818,0.0,0.3181818181818177,0.4090909090909089,0.7954545454545442,0.0,0.0,0.0909090909090911,0.8181818181818178,2.63636363636364,11.022727272727275,9.409090909090908,2.386363636363636,3.772727272727274,5.50000000000001,2.409090909090911,2.977272727272729,-0.1685902727272727,0.0095876363636363,1.0518466363636363,-11.168181818181855,90.43999781818192,-7.381818181818179,388.0909090909093,0.2290909090909091,-0.0636363636363634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.335138181818184,0.3475229090909084,2.026278545454545,100.09999900000004,-371.2927274545453,77.85272409090916,0.0,0.0,0.0
519,976.5545454545456,0.0,0.1545454545454538,0.3272727272727269,0.3863636363636346,0.0,0.0,0.172727272727273,0.6545454545454539,4.109090909090916,12.168181818181823,9.327272727272728,2.0590909090909078,4.018181818181819,9.100000000000014,3.227272727272731,3.631818181818185,-0.2034268181818183,0.011185709090909,1.0686259090909092,-23.42454545454551,122.9479958545456,-6.213454545454542,446.6727272727275,0.2552727272727274,-0.0309090909090907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.073579345454548,0.1158115272727262,1.900514836363636,114.46399900000006,-335.6461875636362,105.2061766727274,0.0,0.0,0.0
520,976.5709090909093,0.0,0.0,0.2454545454545454,0.0045454545454545,0.0,0.0,0.2545454545454546,0.4909090909090908,5.527272727272727,13.254545454545454,9.231818181818182,1.727272727272727,4.259090909090909,12.568181818181818,4.0181818181818185,4.259090909090909,-0.2392399272727273,0.0118427272727272,1.0852187272727274,-35.12854545454545,155.80217572727273,-5.097272727272728,502.7272727272728,0.2801818181818182,0.0005454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7874821454545455,-0.122105490909091,1.7585845999999998,126.31945358181817,-296.5403744363636,130.39090229090908,0.0,0.0,0.0
521,976.5872727272728,0.0,0.0,0.1636363636363633,0.0863636363636365,0.0,0.0,0.3363636363636365,0.3272727272727269,6.018181818181819,13.336363636363638,8.904545454545453,1.3181818181818172,4.422727272727274,13.795454545454549,4.345454545454546,4.422727272727274,-0.2916546181818183,-0.0034981818181818,1.0986418181818185,-37.442363636363645,194.54144681818192,-4.868181818181818,515.8181818181819,0.2834545454545454,0.0103636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.084232763636364,-0.465518327272728,1.3418233999999991,95.5296360545454,-198.62691629090884,118.70726952727271,0.0,0.0,0.0
522,976.6036363636364,0.0,0.0,0.0818181818181814,0.1681818181818184,0.0,0.0,0.4181818181818184,0.1636363636363629,6.509090909090912,13.418181818181818,8.577272727272726,0.9090909090909074,4.586363636363637,15.022727272727275,4.672727272727275,4.586363636363637,-0.3440693090909092,-0.0188390909090909,1.1120649090909092,-39.75618181818182,233.28071790909107,-4.639090909090909,528.9090909090909,0.2867272727272728,0.0201818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.380983381818183,-0.8089311636363651,0.9250621999999984,64.7398185272726,-100.71345814545413,107.02363676363628,0.0,0.0,0.0
